Quarter,State,Total_Crashes,Num_Injured,Num_Killed,Total_Vehicles_Involved,SPV,DAD,PWR,FTQ,Other_Factors,Quarter_Num,Year,Quarter_Date,Total_Casualties,Casualty_Rate,Fatality_Rate,Vehicles_per_Crash,Total_Factors,SPV_Prop,DAD_Prop,PWR_Prop,FTQ_Prop,Other_Factors_Prop,Quarter_Sin,Quarter_Cos,Severe_Crash,High_Casualty,State_Encoded,State_Adamawa,State_Akwa Ibom,State_Anambra,State_Bauchi,State_Bayelsa,State_Benue,State_Borno,State_Cross River,State_Delta,State_Ebonyi,State_Edo,State_Ekiti,State_Enugu,State_FCT,State_Gombe,State_Imo,State_Jigawa,State_Kaduna,State_Kano,State_Katsina,State_Kebbi,State_Kogi,State_Kwara,State_Lagos,State_Nasarawa,State_Niger,State_Ogun,State_Ondo,State_Osun,State_Oyo,State_Plateau,State_Rivers,State_Sokoto,State_Taraba,State_Yobe,State_Zamfara,Region,Region_Encoded,Region_North East,Region_North West,Region_South East,Region_South South,Region_South West
Q2 2021,Rivers,26,65,6,29,13,0,0,0,16,2,2021,2021-06-01,71,2.4482758620689653,0.08450704225352113,1.1153846153846154,29,0.4482758620689655,0.0,0.0,0.0,0.5517241379310345,1.2246467991473532e-16,-1.0,1,0,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,South South,4,False,False,False,True,False
Q2 2021,Sokoto,23,87,37,39,35,0,0,0,4,2,2021,2021-06-01,124,3.1794871794871793,0.29838709677419356,1.6956521739130435,39,0.8974358974358975,0.0,0.0,0.0,0.10256410256410256,1.2246467991473532e-16,-1.0,1,0,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,North West,2,False,True,False,False,False
Q2 2021,Taraba,56,171,12,77,28,0,0,0,49,2,2021,2021-06-01,183,2.3766233766233764,0.06557377049180328,1.375,77,0.36363636363636365,0.0,0.0,0.0,0.6363636363636364,1.2246467991473532e-16,-1.0,1,0,34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,North East,1,True,False,False,False,False
Q2 2021,Yobe,32,168,17,47,24,0,0,0,23,2,2021,2021-06-01,185,3.9361702127659575,0.0918918918918919,1.46875,47,0.5106382978723404,0.0,0.0,0.0,0.48936170212765956,1.2246467991473532e-16,-1.0,1,0,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,North East,1,True,False,False,False,False
Q2 2021,Zamfara,46,213,50,57,35,0,0,0,22,2,2021,2021-06-01,263,4.614035087719298,0.19011406844106463,1.2391304347826086,57,0.6140350877192983,0.0,0.0,0.0,0.38596491228070173,1.2246467991473532e-16,-1.0,1,1,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,North West,2,False,True,False,False,False
Q3 2021,Abia,20,62,11,24,1,0,0,4,19,3,2021,2021-09-01,73,3.0416666666666665,0.1506849315068493,1.2,24,0.041666666666666664,0.0,0.0,0.16666666666666666,0.7916666666666666,-1.0,-1.8369701987210297e-16,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,3,False,False,True,False,False
Q3 2021,Adamawa,80,208,26,95,0,0,0,66,29,3,2021,2021-09-01,234,2.463157894736842,0.1111111111111111,1.1875,95,0.0,0.0,0.0,0.6947368421052632,0.30526315789473685,-1.0,-1.8369701987210297e-16,1,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,1,True,False,False,False,False
Q3 2021,Akwa Ibom,13,18,1,15,0,0,0,11,4,3,2021,2021-09-01,19,1.2666666666666666,0.05263157894736842,1.1538461538461537,15,0.0,0.0,0.0,0.7333333333333333,0.26666666666666666,-1.0,-1.8369701987210297e-16,0,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,4,False,False,False,True,False
Q3 2021,Anambra,62,142,17,146,3,0,0,20,123,3,2021,2021-09-01,159,1.0890410958904109,0.1069182389937107,2.3548387096774195,146,0.02054794520547945,0.0,0.0,0.136986301369863,0.8424657534246576,-1.0,-1.8369701987210297e-16,1,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,3,False,False,True,False,False
Q3 2021,Bauchi,130,627,79,127,0,1,0,69,57,3,2021,2021-09-01,706,5.559055118110236,0.11189801699716714,0.9769230769230769,127,0.0,0.007874015748031496,0.0,0.5433070866141733,0.44881889763779526,-1.0,-1.8369701987210297e-16,1,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,1,True,False,False,False,False
Q3 2021,Bayelsa,19,23,8,22,0,0,1,16,5,3,2021,2021-09-01,31,1.4090909090909092,0.25806451612903225,1.1578947368421053,22,0.0,0.0,0.045454545454545456,0.7272727272727273,0.22727272727272727,-1.0,-1.8369701987210297e-16,1,0,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,4,False,False,False,True,False
Q3 2021,Benue,53,159,18,53,1,0,0,37,15,3,2021,2021-09-01,177,3.339622641509434,0.1016949152542373,1.0,53,0.018867924528301886,0.0,0.0,0.6981132075471698,0.2830188679245283,-1.0,-1.8369701987210297e-16,1,0,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,0,False,False,False,False,False
Q3 2021,Borno,17,110,3,16,0,0,0,9,7,3,2021,2021-09-01,113,7.0625,0.02654867256637168,0.9411764705882353,16,0.0,0.0,0.0,0.5625,0.4375,-1.0,-1.8369701987210297e-16,0,0,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,1,True,False,False,False,False
Q3 2021,Cross River,37,144,15,40,0,0,1,24,15,3,2021,2021-09-01,159,3.975,0.09433962264150944,1.0810810810810811,40,0.0,0.0,0.025,0.6,0.375,-1.0,-1.8369701987210297e-16,1,0,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,4,False,False,False,True,False
Q3 2021,Delta,45,122,23,66,0,0,0,30,36,3,2021,2021-09-01,145,2.196969696969697,0.15862068965517243,1.4666666666666666,66,0.0,0.0,0.0,0.45454545454545453,0.5454545454545454,-1.0,-1.8369701987210297e-16,1,0,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,4,False,False,False,True,False
Q3 2021,Ebonyi,34,100,18,35,0,0,0,19,16,3,2021,2021-09-01,118,3.3714285714285714,0.15254237288135594,1.0294117647058822,35,0.0,0.0,0.0,0.5428571428571428,0.45714285714285713,-1.0,-1.8369701987210297e-16,1,0,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,3,False,False,True,False,False
Q3 2021,Edo,66,158,33,98,0,0,0,68,30,3,2021,2021-09-01,191,1.9489795918367347,0.17277486910994763,1.4848484848484849,98,0.0,0.0,0.0,0.6938775510204082,0.30612244897959184,-1.0,-1.8369701987210297e-16,1,0,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,4,False,False,False,True,False
Q3 2021,Ekiti,44,127,10,60,1,0,0,30,29,3,2021,2021-09-01,137,2.283333333333333,0.072992700729927,1.3636363636363635,60,0.016666666666666666,0.0,0.0,0.5,0.48333333333333334,-1.0,-1.8369701987210297e-16,1,0,12,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South West,5,False,False,False,False,True
Q3 2021,Enugu,97,270,28,100,0,0,0,45,55,3,2021,2021-09-01,298,2.98,0.09395973154362416,1.0309278350515463,100,0.0,0.0,0.0,0.45,0.55,-1.0,-1.8369701987210297e-16,1,1,13,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,3,False,False,True,False,False
Q3 2021,FCT,307,562,57,436,0,0,2,260,174,3,2021,2021-09-01,619,1.4197247706422018,0.09208400646203554,1.4201954397394136,436,0.0,0.0,0.0045871559633027525,0.5963302752293578,0.39908256880733944,-1.0,-1.8369701987210297e-16,1,1,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,0,False,False,False,False,False
Q3 2021,Gombe,73,218,13,83,1,0,0,38,44,3,2021,2021-09-01,231,2.783132530120482,0.05627705627705628,1.1369863013698631,83,0.012048192771084338,0.0,0.0,0.4578313253012048,0.5301204819277109,-1.0,-1.8369701987210297e-16,1,1,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,1,True,False,False,False,False
Q3 2021,Imo,27,85,16,27,1,0,0,10,16,3,2021,2021-09-01,101,3.740740740740741,0.15841584158415842,1.0,27,0.037037037037037035,0.0,0.0,0.37037037037037035,0.5925925925925926,-1.0,-1.8369701987210297e-16,1,0,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,3,False,False,True,False,False
Q3 2021,Jigawa,94,312,65,137,0,2,0,89,46,3,2021,2021-09-01,377,2.7518248175182483,0.1724137931034483,1.4574468085106382,137,0.0,0.014598540145985401,0.0,0.6496350364963503,0.3357664233576642,-1.0,-1.8369701987210297e-16,1,1,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,2,False,True,False,False,False
Q3 2021,Kaduna,174,684,144,201,0,0,1,118,82,3,2021,2021-09-01,828,4.119402985074627,0.17391304347826086,1.1551724137931034,201,0.0,0.0,0.004975124378109453,0.5870646766169154,0.4079601990049751,-1.0,-1.8369701987210297e-16,1,1,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,2,False,True,False,False,False
Q3 2021,Kano,32,131,53,33,0,0,0,16,17,3,2021,2021-09-01,184,5.575757575757576,0.28804347826086957,1.03125,33,0.0,0.0,0.0,0.48484848484848486,0.5151515151515151,-1.0,-1.8369701987210297e-16,1,0,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,2,False,True,False,False,False
Q3 2021,Katsina,18,98,33,27,0,0,0,21,6,3,2021,2021-09-01,131,4.851851851851852,0.25190839694656486,1.5,27,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,-1.0,-1.8369701987210297e-16,1,0,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,2,False,True,False,False,False
Q3 2021,Kebbi,54,159,59,58,0,0,1,41,16,3,2021,2021-09-01,218,3.7586206896551726,0.2706422018348624,1.0740740740740742,58,0.0,0.0,0.017241379310344827,0.7068965517241379,0.27586206896551724,-1.0,-1.8369701987210297e-16,1,1,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,2,False,True,False,False,False
Q3 2021,Kogi,95,280,42,137,0,0,1,72,64,3,2021,2021-09-01,322,2.3503649635036497,0.13043478260869565,1.4421052631578948,137,0.0,0.0,0.0072992700729927005,0.5255474452554745,0.46715328467153283,-1.0,-1.8369701987210297e-16,1,1,22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,0,False,False,False,False,False
Q3 2021,Kwara,78,255,21,108,0,0,0,65,43,3,2021,2021-09-01,276,2.5555555555555554,0.07608695652173914,1.3846153846153846,108,0.0,0.0,0.0,0.6018518518518519,0.39814814814814814,-1.0,-1.8369701987210297e-16,1,1,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,0,False,False,False,False,False
Q3 2021,Lagos,141,233,41,144,0,1,2,71,70,3,2021,2021-09-01,274,1.9027777777777777,0.14963503649635038,1.0212765957446808,144,0.0,0.006944444444444444,0.013888888888888888,0.4930555555555556,0.4861111111111111,-1.0,-1.8369701987210297e-16,1,1,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,South West,5,False,False,False,False,True
Q3 2021,Nasarawa,212,535,33,265,0,0,0,126,139,3,2021,2021-09-01,568,2.1433962264150943,0.058098591549295774,1.25,265,0.0,0.0,0.0,0.47547169811320755,0.5245283018867924,-1.0,-1.8369701987210297e-16,1,1,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,North Central,0,False,False,False,False,False
Q3 2021,Niger,219,577,150,273,0,0,25,162,86,3,2021,2021-09-01,727,2.663003663003663,0.2063273727647868,1.2465753424657535,273,0.0,0.0,0.09157509157509157,0.5934065934065934,0.315018315018315,-1.0,-1.8369701987210297e-16,1,1,26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,North Central,0,False,False,False,False,False
Q3 2021,Ogun,299,618,98,312,2,0,0,253,57,3,2021,2021-09-01,716,2.2948717948717947,0.13687150837988826,1.0434782608695652,312,0.00641025641025641,0.0,0.0,0.8108974358974359,0.18269230769230768,-1.0,-1.8369701987210297e-16,1,1,27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,South West,5,False,False,False,False,True
Q3 2021,Ondo,96,251,51,113,0,0,0,72,41,3,2021,2021-09-01,302,2.672566371681416,0.16887417218543047,1.1770833333333333,113,0.0,0.0,0.0,0.6371681415929203,0.36283185840707965,-1.0,-1.8369701987210297e-16,1,1,28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,South West,5,False,False,False,False,True
Q3 2021,Osun,105,324,82,134,0,0,0,78,56,3,2021,2021-09-01,406,3.029850746268657,0.2019704433497537,1.276190476190476,134,0.0,0.0,0.0,0.582089552238806,0.417910447761194,-1.0,-1.8369701987210297e-16,1,1,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,South West,5,False,False,False,False,True
Q3 2021,Oyo,137,344,58,159,0,0,4,88,67,3,2021,2021-09-01,402,2.5283018867924527,0.14427860696517414,1.1605839416058394,159,0.0,0.0,0.025157232704402517,0.5534591194968553,0.42138364779874216,-1.0,-1.8369701987210297e-16,1,1,30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,South West,5,False,False,False,False,True
Q3 2021,Plateau,77,249,25,77,0,0,0,23,54,3,2021,2021-09-01,274,3.5584415584415585,0.09124087591240876,1.0,77,0.0,0.0,0.0,0.2987012987012987,0.7012987012987013,-1.0,-1.8369701987210297e-16,1,1,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,North Central,0,False,False,False,False,False
Q3 2021,Rivers,31,88,23,36,0,0,0,16,20,3,2021,2021-09-01,111,3.0833333333333335,0.2072072072072072,1.1612903225806452,36,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,-1.0,-1.8369701987210297e-16,1,0,32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,South South,4,False,False,False,True,False
Q3 2021,Sokoto,27,78,15,34,0,0,0,26,8,3,2021,2021-09-01,93,2.735294117647059,0.16129032258064516,1.2592592592592593,34,0.0,0.0,0.0,0.7647058823529411,0.23529411764705882,-1.0,-1.8369701987210297e-16,1,0,33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,North West,2,False,True,False,False,False
Q3 2021,Taraba,45,128,3,66,0,0,0,18,48,3,2021,2021-09-01,131,1.9848484848484849,0.022900763358778626,1.4666666666666666,66,0.0,0.0,0.0,0.2727272727272727,0.7272727272727273,-1.0,-1.8369701987210297e-16,0,0,34,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,North East,1,True,False,False,False,False
Q3 2021,Yobe,55,292,41,66,0,0,0,33,33,3,2021,2021-09-01,333,5.045454545454546,0.12312312312312312,1.2,66,0.0,0.0,0.0,0.5,0.5,-1.0,-1.8369701987210297e-16,1,1,35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,North East,1,True,False,False,False,False
Q3 2021,Zamfara,21,56,19,21,0,0,0,9,12,3,2021,2021-09-01,75,3.5714285714285716,0.25333333333333335,1.0,21,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,-1.0,-1.8369701987210297e-16,1,0,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,North West,2,False,True,False,False,False
Q4 2021,Abia,21,57,3,27,0,0,2,8,17,4,2021,2021-12-01,60,2.2222222222222223,0.05,1.2857142857142858,27,0.0,0.0,0.07407407407407407,0.2962962962962963,0.6296296296296297,-2.4492935982947064e-16,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,3,False,False,True,False,False
Q4 2021,Adamawa,76,191,25,92,0,0,0,62,30,4,2021,2021-12-01,216,2.347826086956522,0.11574074074074074,1.2105263157894737,92,0.0,0.0,0.0,0.6739130434782609,0.32608695652173914,-2.4492935982947064e-16,1.0,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,1,True,False,False,False,False
Q4 2021,Akwa Ibom,22,39,10,23,0,0,0,12,11,4,2021,2021-12-01,49,2.130434782608696,0.20408163265306123,1.0454545454545454,23,0.0,0.0,0.0,0.5217391304347826,0.4782608695652174,-2.4492935982947064e-16,1.0,1,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,4,False,False,False,True,False
Q4 2021,Anambra,59,156,45,64,1,0,1,24,38,4,2021,2021-12-01,201,3.140625,0.22388059701492538,1.0847457627118644,64,0.015625,0.0,0.015625,0.375,0.59375,-2.4492935982947064e-16,1.0,1,0,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,3,False,False,True,False,False
Q4 2021,Bauchi,217,882,156,247,0,0,1,124,122,4,2021,2021-12-01,1038,4.202429149797571,0.15028901734104047,1.1382488479262673,247,0.0,0.0,0.004048582995951417,0.5020242914979757,0.4939271255060729,-2.4492935982947064e-16,1.0,1,1,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,1,True,False,False,False,False
Q4 2021,Bayelsa,12,37,24,19,0,0,0,16,3,4,2021,2021-12-01,61,3.210526315789474,0.39344262295081966,1.5833333333333333,19,0.0,0.0,0.0,0.8421052631578947,0.15789473684210525,-2.4492935982947064e-16,1.0,1,0,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,4,False,False,False,True,False
Q4 2021,Benue,53,123,9,51,1,0,0,34,16,4,2021,2021-12-01,132,2.588235294117647,0.06818181818181818,0.9622641509433962,51,0.0196078431372549,0.0,0.0,0.6666666666666666,0.3137254901960784,-2.4492935982947064e-16,1.0,1,0,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,0,False,False,False,False,False
Q4 2021,Borno,21,70,5,21,0,0,0,13,8,4,2021,2021-12-01,75,3.5714285714285716,0.06666666666666667,1.0,21,0.0,0.0,0.0,0.6190476190476191,0.38095238095238093,-2.4492935982947064e-16,1.0,0,0,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,1,True,False,False,False,False
Q4 2021,Cross River,54,133,20,70,0,0,0,48,22,4,2021,2021-12-01,153,2.1857142857142855,0.13071895424836602,1.2962962962962963,70,0.0,0.0,0.0,0.6857142857142857,0.3142857142857143,-2.4492935982947064e-16,1.0,1,0,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,4,False,False,False,True,False
Q4 2021,Delta,58,172,30,71,0,0,0,29,42,4,2021,2021-12-01,202,2.8450704225352115,0.1485148514851485,1.2241379310344827,71,0.0,0.0,0.0,0.4084507042253521,0.5915492957746479,-2.4492935982947064e-16,1.0,1,0,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,4,False,False,False,True,False
Q4 2021,Ebonyi,30,87,29,33,0,0,0,16,17,4,2021,2021-12-01,116,3.515151515151515,0.25,1.1,33,0.0,0.0,0.0,0.48484848484848486,0.5151515151515151,-2.4492935982947064e-16,1.0,1,0,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,3,False,False,True,False,False
Q4 2021,Edo,63,125,40,87,0,0,0,61,26,4,2021,2021-12-01,165,1.896551724137931,0.24242424242424243,1.380952380952381,87,0.0,0.0,0.0,0.7011494252873564,0.2988505747126437,-2.4492935982947064e-16,1.0,1,0,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South South,4,False,False,False,True,False
Q4 2021,Ekiti,27,62,5,38,0,0,0,18,20,4,2021,2021-12-01,67,1.763157894736842,0.07462686567164178,1.4074074074074074,38,0.0,0.0,0.0,0.47368421052631576,0.5263157894736842,-2.4492935982947064e-16,1.0,0,0,12,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South West,5,False,False,False,False,True
Q4 2021,Enugu,56,134,21,63,0,0,0,24,39,4,2021,2021-12-01,155,2.4603174603174605,0.13548387096774195,1.125,63,0.0,0.0,0.0,0.38095238095238093,0.6190476190476191,-2.4492935982947064e-16,1.0,1,0,13,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,3,False,False,True,False,False
Q4 2021,FCT,280,621,66,328,0,0,0,172,156,4,2021,2021-12-01,687,2.0945121951219514,0.09606986899563319,1.1714285714285715,328,0.0,0.0,0.0,0.524390243902439,0.47560975609756095,-2.4492935982947064e-16,1.0,1,1,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North Central,0,False,False,False,False,False
Q4 2021,Gombe,90,256,30,112,0,0,0,44,68,4,2021,2021-12-01,286,2.5535714285714284,0.1048951048951049,1.2444444444444445,112,0.0,0.0,0.0,0.39285714285714285,0.6071428571428571,-2.4492935982947064e-16,1.0,1,1,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North East,1,True,False,False,False,False
Q4 2021,Imo,37,130,22,38,0,0,0,20,18,4,2021,2021-12-01,152,4.0,0.14473684210526316,1.027027027027027,38,0.0,0.0,0.0,0.5263157894736842,0.47368421052631576,-2.4492935982947064e-16,1.0,1,0,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,South East,3,False,False,True,False,False
Q4 2021,Jigawa,129,510,62,221,0,0,0,142,79,4,2021,2021-12-01,572,2.588235294117647,0.10839160839160839,1.7131782945736433,221,0.0,0.0,0.0,0.6425339366515838,0.3574660633484163,-2.4492935982947064e-16,1.0,1,1,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,2,False,True,False,False,False
Q4 2021,Kaduna,177,691,120,188,0,0,5,121,62,4,2021,2021-12-01,811,4.3138297872340425,0.14796547472256474,1.0621468926553672,188,0.0,0.0,0.026595744680851064,0.6436170212765957,0.32978723404255317,-2.4492935982947064e-16,1.0,1,1,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,2,False,True,False,False,False
Q4 2021,Kano,40,190,40,51,0,0,0,30,21,4,2021,2021-12-01,230,4.509803921568627,0.17391304347826086,1.275,51,0.0,0.0,0.0,0.5882352941176471,0.4117647058823529,-2.4492935982947064e-16,1.0,1,1,19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,2,False,True,False,False,False
Q4 2021,Katsina,10,38,13,17,0,0,0,11,6,4,2021,2021-12-01,51,3.0,0.2549019607843137,1.7,17,0.0,0.0,0.0,0.6470588235294118,0.35294117647058826,-2.4492935982947064e-16,1.0,1,0,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,North West,2,False,True,False,False,False
